year4,sampledate,month,daynum,hour,avg_air_temp,flag_avg_air_temp,avg_rel_hum,flag_avg_rel_hum,avg_wind_speed,flag_avg_wind_speed,avg_wind_dir,flag_avg_wind_dir,avg_chlor,flag_chlor,avg_phycocyanin,flag_phycocyanin,avg_par,flag_par,avg_par_below,flag_par_below,avg_opt_wtemp,flag_avg_opt_wtemp,avg_opt_dosat_raw,flag_avg_opt_dosat_raw,avg_opt_do_raw,flag_avg_opt_do_raw
2016,"2016-03-30 00:00:00",3,90,1300,7.18,,81.90,,2.39,,159.95,,,C,1058.85,,249.58,,85.64,,4.74,,107.17,,13.78,
2016,"2016-03-30 00:00:00",3,90,1400,7.65,,81.52,,2.24,,170.89,,,C,1052.10,,114.62,,38.45,,4.78,,108.08,,13.88,
2016,"2016-03-30 00:00:00",3,90,1500,7.56,,85.30,,2.60,,128.53,,,C,1100.35,,279.77,,95.00,,4.78,,108.04,,13.88,
2016,"2016-03-30 00:00:00",3,90,1600,7.09,,91.46,,2.29,,143.85,,,C,1024.60,,147.70,,49.29,,4.82,,108.88,,13.97,
2016,"2016-03-30 00:00:00",3,90,1700,7.54,,91.80,,1.78,,76.67,,,C,1112.47,,57.03,,19.20,,4.85,,109.77,,14.07,
2016,"2016-03-30 00:00:00",3,90,1800,7.76,,92.44,,0.87,,95.46,,,C,1136.87,,13.98,,5.55,,4.85,,109.46,,14.03,
2016,"2016-03-30 00:00:00",3,90,1900,7.03,,95.83,,1.80,,139.52,,,C,1217.05,,1.95,,1.28,,4.86,,109.19,,14.00,
2016,"2016-03-30 00:00:00",3,90,2000,7.17,,96.89,,1.43,,78.51,,,C,1300.88,,0.43,,0.14,,4.85,,108.95,,13.97,
2016,"2016-03-30 00:00:00",3,90,2100,7.46,,95.53,,1.10,,94.15,,,C,1100.62,,0.71,,0.43,,4.85,,108.69,,13.93,
2016,"2016-03-30 00:00:00",3,90,2200,6.90,,98.65,,0.93,,276.51,,,C,1106.57,,0.41,,0.75,,4.85,,108.30,,13.89,
2016,"2016-03-30 00:00:00",3,90,2300,7.15,,99.84,,1.93,,201.83,,,C,1242.72,,0.93,,0.57,,4.86,,108.01,,13.84,
2016,"2016-03-31 00:00:00",3,91,0,7.29,,99.56,,5.03,,241.48,,,C,1045.57,,0.32,,0.33,,4.86,,107.36,,13.76,
2016,"2016-03-31 00:00:00",3,91,100,6.97,,96.03,,5.82,,66.58,,,C,977.85,,0.47,,0.56,,4.78,,105.82,,13.59,
2016,"2016-03-31 00:00:00",3,91,200,6.81,,95.79,,2.60,,92.75,,,C,1004.78,,0.71,,0.58,,4.76,,105.53,,13.56,
2016,"2016-03-31 00:00:00",3,91,300,6.43,,97.99,,0.93,,118.40,,,C,1086.95,,0.42,,0.49,,4.76,,105.29,,13.53,
2016,"2016-03-31 00:00:00",3,91,400,6.26,,99.64,,1.75,,183.91,,,C,1099.02,,0.42,,0.64,,4.76,,105.11,,13.51,
2016,"2016-03-31 00:00:00",3,91,500,6.39,,99.42,,2.32,,228.31,,,C,1042.07,,0.35,C,0.51,C,4.76,,104.97,,13.49,
2016,"2016-03-31 00:00:00",3,91,600,6.27,,98.50,,2.72,,21.22,,,C,1034.45,,3.93,,1.67,,4.76,,104.84,,13.47,
2016,"2016-03-31 00:00:00",3,91,700,6.14,,98.31,,2.64,,50.58,,,C,1019.58,,20.30,,7.68,,4.76,,104.82,,13.47,
2016,"2016-03-31 00:00:00",3,91,800,5.85,,99.54,,3.95,,59.32,,,C,982.97,,54.67,,18.28,,4.76,,104.89,,13.48,
2016,"2016-03-31 00:00:00",3,91,900,5.54,,99.86,,3.31,,61.00,,,C,990.18,,162.71,,53.27,,4.76,,105.11,,13.51,
2016,"2016-03-31 00:00:00",3,91,1000,5.24,,98.56,,4.85,,24.96,,,C,961.82,,148.91,,47.04,,4.76,,105.43,,13.55,
2016,"2016-03-31 00:00:00",3,91,1100,5.07,,98.07,,3.71,,76.18,,,C,935.30,,103.14,,35.19,,4.75,,105.47,,13.56,
2016,"2016-03-31 00:00:00",3,91,1200,5.12,,97.40,,3.38,,132.08,,7155.00,C,936.49,,743.25,,268.89,,4.78,,105.92,,13.60,
2016,"2016-03-31 00:00:00",3,91,1300,6.43,,88.95,,3.40,,99.36,,7394.12,C,895.97,,1270.20,,526.44,,4.88,,107.03,,13.71,
2016,"2016-03-31 00:00:00",3,91,1400,6.66,,89.20,,1.89,,284.25,,7237.67,,939.86,,684.88,,293.30,,4.98,,107.82,,13.78,
2016,"2016-03-31 00:00:00",3,91,1500,6.40,,93.56,,3.98,,335.19,,,C,920.23,,127.77,,42.42,,4.97,,108.24,,13.83,
2016,"2016-03-31 00:00:00",3,91,1600,5.83,,95.97,,4.96,,333.95,,,C,927.93,,184.59,,59.62,,4.92,,107.59,,13.77,
2016,"2016-03-31 00:00:00",3,91,1700,5.74,,94.43,,4.97,,336.40,,11096.00,C,921.57,,112.86,,36.15,,4.88,,107.01,,13.71,
2016,"2016-03-31 00:00:00",3,91,1800,5.31,,90.88,,6.49,,330.81,,11096.15,,906.70,,48.06,,15.97,,4.85,,106.38,,13.64,
2016,"2016-03-31 00:00:00",3,91,1900,4.58,,89.85,,5.98,,334.45,,11925.88,,930.50,,5.21,,2.05,,4.81,,105.66,,13.56,
2016,"2016-03-31 00:00:00",3,91,2000,4.43,,86.95,,5.37,,328.33,,12148.42,,909.39,,0.52,,0.63,,4.79,,105.16,,13.50,
2016,"2016-03-31 00:00:00",3,91,2100,4.44,,87.69,,5.16,,338.59,,12349.13,,908.88,,0.60,,0.69,,4.79,,104.93,,13.47,
2016,"2016-03-31 00:00:00",3,91,2200,4.31,,84.11,,5.57,,92.13,,12157.78,,918.70,,0.73,,1.09,,4.79,,104.79,,13.45,
2016,"2016-03-31 00:00:00",3,91,2300,4.22,,86.73,,3.22,,129.39,,12840.45,,921.03,,0.35,,0.57,,4.79,,104.75,,13.45,
2016,"2016-04-01 00:00:00",4,92,0,4.27,,88.05,,1.97,,333.38,,14659.05,,993.26,,0.69,,1.11,,4.79,,104.65,,13.44,
2016,"2016-04-01 00:00:00",4,92,100,4.40,,87.76,,1.65,,296.52,,15293.27,,1044.42,,0.26,,0.69,,4.80,,104.61,,13.43,
2016,"2016-04-01 00:00:00",4,92,200,4.34,,89.77,,1.82,,284.19,,15960.47,,1149.10,,0.48,,0.56,,4.82,,104.85,,13.45,
2016,"2016-04-01 00:00:00",4,92,300,4.38,,86.98,,2.64,,294.78,,15102.20,,1015.60,,0.80,C,0.63,,4.85,,105.02,,13.46,
2016,"2016-04-01 00:00:00",4,92,400,4.28,,85.06,,2.60,,295.84,,14909.67,,1057.36,,0.45,,0.65,,4.87,,105.14,,13.47,
2016,"2016-04-01 00:00:00",4,92,500,4.20,,86.38,,2.54,,319.10,,15482.48,,1032.23,,0.66,,0.74,,4.88,,105.13,,13.46,
2016,"2016-04-01 00:00:00",4,92,600,3.76,,87.26,,2.51,,52.82,,15250.08,,981.85,,10.15,,3.53,,4.90,,105.23,,13.47,
2016,"2016-04-01 00:00:00",4,92,700,3.40,,87.05,,1.71,,72.07,,13890.62,,950.93,,160.98,,47.22,,4.92,,105.90,,13.55,
2016,"2016-04-01 00:00:00",4,92,800,3.46,,87.74,,1.02,,325.74,,12850.82,,983.91,,309.60,,101.26,,4.96,,106.81,,13.65,
2016,"2016-04-01 00:00:00",4,92,900,3.93,,85.05,,0.84,,307.67,,10128.43,,977.46,,845.98,,294.51,,5.07,,108.67,,13.85,
2016,"2016-04-01 00:00:00",4,92,1000,4.85,,77.86,,2.38,,296.99,,8014.57,,945.24,,1052.25,,404.07,,5.27,,110.55,,14.02,
2016,"2016-04-01 00:00:00",4,92,1100,5.64,,73.56,,4.04,,288.29,,7502.40,,921.16,,1425.72,,570.94,,5.23,,110.84,,14.07,
2016,"2016-04-01 00:00:00",4,92,1200,6.28,,72.01,,3.83,,290.44,,8275.75,,918.81,,1110.55,,432.22,,5.18,,110.01,,13.98,
2016,"2016-04-01 00:00:00",4,92,1300,5.85,,74.74,,6.38,,275.68,,8642.15,,927.94,,653.39,,248.73,,5.20,,110.24,,14.00,
2016,"2016-04-01 00:00:00",4,92,1400,3.77,,86.93,,7.10,,311.71,,8886.65,,897.60,,556.56,,182.83,,5.03,,107.57,,13.72,
2016,"2016-04-01 00:00:00",4,92,1500,5.07,,69.61,,6.97,,296.98,,8520.65,,879.11,,693.07,,233.26,,4.99,,106.79,,13.64,
2016,"2016-04-01 00:00:00",4,92,1600,5.92,,59.34,,6.67,,297.40,,8690.90,,880.31,,559.97,,183.57,,5.00,,106.73,,13.63,
2016,"2016-04-01 00:00:00",4,92,1700,6.03,,47.34,,9.63,,265.68,,7665.20,,830.25,,419.26,,132.63,,5.01,,106.53,,13.60,
2016,"2016-04-01 00:00:00",4,92,1800,5.71,,47.59,,7.76,,283.88,,9540.70,,921.07,,176.55,,53.73,,5.03,,106.43,,13.58,
2016,"2016-04-01 00:00:00",4,92,1900,4.85,,48.91,,7.23,,301.73,,11089.23,,928.89,,13.65,,4.36,,5.04,,106.35,,13.57,
2016,"2016-04-01 00:00:00",4,92,2000,4.11,,50.35,,6.56,,298.35,,11689.12,,934.45,,0.27,C,0.31,C,5.07,,106.42,,13.56,
2016,"2016-04-01 00:00:00",4,92,2100,3.30,,52.84,,5.72,,305.82,,11894.82,,936.06,,0.48,,0.37,,5.08,,106.53,,13.57,
2016,"2016-04-01 00:00:00",4,92,2200,2.71,,53.31,,5.29,,297.68,,11897.07,,938.81,,0.25,,0.44,,5.06,,106.36,,13.56,
2016,"2016-04-01 00:00:00",4,92,2300,2.24,,55.54,,6.60,,268.39,,11790.32,,950.37,,0.65,C,0.33,C,5.05,,106.04,,13.52,
2016,"2016-04-02 00:00:00",4,93,0,1.71,,58.30,,7.63,,267.36,,11882.92,,954.90,,0.74,,0.49,,5.07,,105.96,,13.51,
2016,"2016-04-02 00:00:00",4,93,100,1.07,,58.74,,7.14,,268.66,,11708.22,,935.09,,0.54,,0.38,,5.05,,105.77,,13.49,
2016,"2016-04-02 00:00:00",4,93,200,0.52,,56.41,,6.09,,257.08,,11602.23,,940.53,,0.62,,0.47,,5.04,,105.56,,13.46,
2016,"2016-04-02 00:00:00",4,93,300,-0.05,,57.67,,5.79,,242.41,,11732.83,,952.80,,0.36,,0.29,,5.03,,105.31,,13.44,
2016,"2016-04-02 00:00:00",4,93,400,-0.30,,62.25,,5.60,,232.14,,11555.13,,951.08,,0.60,,0.33,,5.01,,105.11,,13.42,
2016,"2016-04-02 00:00:00",4,93,500,-0.45,,75.95,,6.21,,233.97,,11610.38,,940.41,,0.43,,0.29,,5.01,,105.00,,13.41,
2016,"2016-04-02 00:00:00",4,93,600,-0.95,,97.60,,5.94,,230.33,,11820.82,,971.54,,4.39,,1.83,,5.06,,105.31,,13.43,
2016,"2016-04-02 00:00:00",4,93,700,-0.17,,96.00,,7.85,,235.89,,11116.60,,960.99,,30.16,,11.64,,5.11,,105.72,,13.46,
2016,"2016-04-02 00:00:00",4,93,800,1.11,,86.40,,8.84,,249.78,,10708.55,,1003.86,,357.93,,98.88,,5.13,,105.75,,13.46,
2016,"2016-04-02 00:00:00",4,93,900,1.16,,84.30,,10.50,,266.29,,9332.52,,956.00,,505.50,,133.71,,5.12,,105.60,,13.44,
2016,"2016-04-02 00:00:00",4,93,1000,0.44,,85.59,,11.09,,270.66,,8567.95,,897.18,,519.45,,145.52,,5.10,,105.31,,13.41,
2016,"2016-04-02 00:00:00",4,93,1100,0.68,,81.69,,11.41,,265.53,,8340.17,,893.04,,667.44,,197.01,,5.10,,105.24,,13.40,
2016,"2016-04-02 00:00:00",4,93,1200,0.35,,83.92,,10.14,,263.35,,8441.12,,891.93,,790.51,,246.83,,5.07,,105.04,,13.39,
2016,"2016-04-02 00:00:00",4,93,1300,-0.39,,85.44,,9.84,,290.66,,7689.42,,858.53,,1155.02,,404.85,,5.05,,104.99,,13.39,
2016,"2016-04-02 00:00:00",4,93,1400,-0.17,,76.67,,10.95,,257.82,,7018.22,,836.22,,1089.03,,364.10,,5.03,,104.92,,13.39,
2016,"2016-04-02 00:00:00",4,93,1500,0.18,,65.53,,10.57,,271.97,,7779.17,,886.17,,808.34,,249.20,,5.08,,105.59,,13.46,
2016,"2016-04-02 00:00:00",4,93,1600,0.66,,51.62,,10.93,,257.08,,7716.20,,885.10,,709.52,,215.99,,5.15,,106.40,,13.54,
2016,"2016-04-02 00:00:00",4,93,1700,0.53,,49.82,,10.75,,262.21,,8465.00,,909.71,,360.67,,103.82,,5.11,,106.02,,13.50,
2016,"2016-04-02 00:00:00",4,93,1800,0.66,,49.06,,8.96,,272.00,,10325.22,,998.94,,145.55,,37.26,,5.09,,106.11,,13.52,
2016,"2016-04-02 00:00:00",4,93,1900,0.25,,49.79,,6.97,,318.78,,11388.70,,985.62,,16.05,,4.94,,5.07,,105.95,,13.51,
2016,"2016-04-02 00:00:00",4,93,2000,0.10,,50.62,,6.05,,321.47,,12049.02,,968.41,,0.48,,0.48,,5.06,,105.48,,13.45,
2016,"2016-04-02 00:00:00",4,93,2100,-0.31,,49.50,,4.25,,325.64,,12395.67,,966.44,,0.49,,0.42,,5.03,,104.90,,13.39,
2016,"2016-04-02 00:00:00",4,93,2200,-0.54,,48.98,,3.02,,318.48,,12859.92,,997.09,,0.36,,0.24,,4.99,,104.35,,13.33,
2016,"2016-04-02 00:00:00",4,93,2300,-0.54,,47.62,,2.27,,302.92,,13679.95,,1003.67,,1.01,,0.54,C,5.00,,104.42,,13.34,
2016,"2016-04-03 00:00:00",4,94,0,-0.59,,51.60,,2.71,,246.83,,14299.47,,1026.09,,0.83,,0.50,C,5.01,,104.65,,13.36,
2016,"2016-04-03 00:00:00",4,94,100,-0.40,,47.32,,2.45,,237.16,,14308.00,,1057.26,,0.41,C,0.41,,5.04,,105.09,,13.40,
2016,"2016-04-03 00:00:00",4,94,200,-0.38,,50.18,,2.63,,222.43,,14410.33,,1040.75,,0.30,,0.53,,5.03,,104.67,,13.35,
2016,"2016-04-03 00:00:00",4,94,300,-0.44,,54.86,,3.60,,216.23,,14650.63,,1036.34,,0.39,,0.64,,5.03,,104.07,,13.28,
2016,"2016-04-03 00:00:00",4,94,400,-0.42,,58.07,,4.11,,214.69,,14127.08,,1027.50,,0.56,C,0.46,,5.04,,103.93,,13.26,
2016,"2016-04-03 00:00:00",4,94,500,-0.09,,57.61,,4.73,,208.50,,13478.67,,1022.20,,0.44,,0.44,,5.03,,103.79,,13.24,
2016,"2016-04-03 00:00:00",4,94,600,0.31,,56.37,,5.02,,199.77,,13285.17,,1001.39,,5.90,,2.26,,5.01,,103.24,,13.18,
2016,"2016-04-03 00:00:00",4,94,700,0.44,,60.93,,7.00,,205.62,,11888.50,,1003.03,,118.38,,35.01,,5.01,,103.21,,13.18,
2016,"2016-04-03 00:00:00",4,94,800,1.04,,59.82,,6.91,,201.85,,9940.37,,962.22,,590.54,,169.79,,5.02,,103.84,,13.25,
2016,"2016-04-03 00:00:00",4,94,900,2.43,,52.09,,8.07,,204.68,,8075.38,,890.02,,911.18,,313.53,,5.02,,104.30,,13.31,
2016,"2016-04-03 00:00:00",4,94,1000,4.91,,51.84,,8.78,,213.52,,6698.15,,839.53,,1286.42,,498.27,,5.05,,104.56,,13.34,
2016,"2016-04-03 00:00:00",4,94,1100,7.98,,50.83,,8.28,,222.35,,6411.33,,836.58,,1433.93,,651.19,,5.08,,104.47,,13.31,
2016,"2016-04-03 00:00:00",4,94,1200,11.05,,47.72,,8.86,,225.94,,6286.27,,818.46,,1444.55,,655.00,,5.11,,104.56,,13.31,
2016,"2016-04-03 00:00:00",4,94,1300,13.98,,43.58,,9.73,,228.83,,6026.63,,801.05,,1364.22,,655.51,,5.12,,104.50,,13.30,
2016,"2016-04-03 00:00:00",4,94,1400,16.55,,39.59,,8.84,,233.98,,5969.43,,789.12,,1192.40,,559.60,,5.17,,104.75,,13.32,
2016,"2016-04-03 00:00:00",4,94,1500,18.76,,34.96,,10.61,,233.76,,6345.58,,797.60,,933.80,,417.33,,5.18,,104.73,,13.31,
2016,"2016-04-03 00:00:00",4,94,1600,18.72,,34.97,,10.30,,236.40,,8042.78,,876.14,,525.78,,205.20,,5.19,,104.61,,13.29,
2016,"2016-04-03 00:00:00",4,94,1700,16.37,,42.16,,6.56,,262.39,,10138.88,,962.83,,253.05,,84.67,,5.19,,104.60,,13.29,
2016,"2016-04-03 00:00:00",4,94,1800,16.74,,41.98,,7.54,,272.12,,9670.32,,929.76,,165.81,,54.81,,5.20,,104.64,,13.30,
2016,"2016-04-03 00:00:00",4,94,1900,9.41,,65.14,,8.29,,106.85,,10422.80,,925.80,,17.28,,5.64,,5.20,,104.34,,13.26,
2016,"2016-04-03 00:00:00",4,94,2000,5.22,,70.77,,7.57,,79.17,,11179.37,,918.93,,0.57,,0.56,,5.18,,104.04,,13.22,
2016,"2016-04-03 00:00:00",4,94,2100,4.02,,72.02,,7.46,,38.84,,11148.55,,924.04,,0.35,,0.55,,5.18,,103.89,,13.21,
2016,"2016-04-03 00:00:00",4,94,2200,3.20,,77.55,,6.30,,36.54,,11062.10,,930.63,,0.57,,0.79,,5.17,,103.72,,13.18,
2016,"2016-04-03 00:00:00",4,94,2300,1.80,,84.31,,6.70,,76.41,,11291.53,,934.10,,0.69,,0.73,,5.17,,103.60,,13.17,
2016,"2016-04-04 00:00:00",4,95,0,0.91,,84.01,,7.25,,76.28,,11412.95,,935.27,,0.38,,0.61,,5.16,,103.48,,13.16,
2016,"2016-04-04 00:00:00",4,95,100,0.61,,83.01,,6.59,,59.02,,11530.38,,937.17,,0.36,,0.65,,5.16,,103.36,,13.14,
2016,"2016-04-04 00:00:00",4,95,200,0.42,,82.05,,6.38,,53.25,,11560.63,,954.05,,0.37,,0.41,,5.14,,103.11,,13.12,
2016,"2016-04-04 00:00:00",4,95,300,0.16,,83.72,,6.09,,56.47,,11711.63,,938.73,,0.62,,0.63,,5.13,,102.94,,13.10,
2016,"2016-04-04 00:00:00",4,95,400,-0.25,,84.32,,6.19,,85.32,,11377.42,,940.27,,0.72,,0.45,C,5.13,,102.77,,13.08,
2016,"2016-04-04 00:00:00",4,95,500,-0.42,,82.18,,5.63,,80.38,,11548.28,,935.05,,1.35,,0.42,,5.14,,102.81,,13.08,
2016,"2016-04-04 00:00:00",4,95,600,-0.59,,79.26,,5.78,,63.99,,11532.53,,948.17,,7.09,,3.14,,5.20,,103.01,,13.09,
2016,"2016-04-04 00:00:00",4,95,700,-0.88,,77.97,,5.92,,32.62,,11019.30,,932.31,,52.89,,17.51,,5.21,,103.06,,13.09,
2016,"2016-04-04 00:00:00",4,95,800,-1.07,,75.00,,6.29,,79.64,,10335.48,,946.07,,227.76,,71.54,,5.20,,103.14,,13.10,
2016,"2016-04-04 00:00:00",4,95,900,-1.11,,72.85,,5.87,,46.34,,9597.98,,927.07,,499.80,,163.85,,5.21,,103.38,,13.13,
2016,"2016-04-04 00:00:00",4,95,1000,-0.92,,66.21,,5.52,,34.70,,8679.72,,884.90,,732.90,,250.96,,5.21,,103.64,,13.16,
2016,"2016-04-04 00:00:00",4,95,1100,-0.42,,58.72,,4.70,,60.98,,8095.07,,868.00,,1009.03,,360.72,,5.23,,103.92,,13.19,
2016,"2016-04-04 00:00:00",4,95,1200,0.22,,54.93,,4.48,,51.30,,7702.50,,861.65,,1167.62,,440.30,,5.27,,104.43,,13.25,
2016,"2016-04-04 00:00:00",4,95,1300,0.92,,51.25,,3.88,,136.39,,8009.52,,874.40,,1009.98,,380.98,,5.29,,104.78,,13.28,
2016,"2016-04-04 00:00:00",4,95,1400,1.27,,52.66,,4.72,,62.51,,8404.60,,889.75,,572.40,,190.09,,5.29,,105.09,,13.32,
2016,"2016-04-04 00:00:00",4,95,1500,1.31,,51.09,,3.49,,170.74,,9314.53,,942.89,,558.80,,192.11,,5.25,,104.65,,13.28,
2016,"2016-04-04 00:00:00",4,95,1600,1.30,,53.80,,4.15,,112.96,,9816.98,,935.03,,361.48,,120.99,,5.23,,104.54,,13.27,
2016,"2016-04-04 00:00:00",4,95,1700,1.11,,56.26,,3.53,,76.94,,9998.53,,913.81,,194.74,,63.12,,5.21,,104.51,,13.27,
2016,"2016-04-04 00:00:00",4,95,1800,1.11,,56.76,,3.35,,57.98,,10396.65,,901.62,,109.53,,35.89,,5.19,,104.38,,13.26,
2016,"2016-04-04 00:00:00",4,95,1900,1.09,,57.58,,3.17,,71.60,,12123.73,,913.39,,7.91,,3.29,,5.16,,103.82,,13.20,
2016,"2016-04-04 00:00:00",4,95,2000,0.79,,59.65,,3.04,,79.84,,12611.07,,941.12,,0.39,,0.19,,5.12,,103.48,,13.17,
2016,"2016-04-04 00:00:00",4,95,2100,0.61,,59.64,,2.69,,88.82,,13754.17,,983.88,,0.35,,0.35,C,5.09,,103.21,,13.15,
2016,"2016-04-04 00:00:00",4,95,2200,0.16,,66.03,,3.48,,120.56,,13016.58,,973.53,,0.27,C,0.62,C,5.07,,102.89,,13.11,
2016,"2016-04-04 00:00:00",4,95,2300,-0.16,,73.87,,4.45,,166.68,,11828.75,,968.90,,0.67,,0.39,,5.06,,102.58,,13.08,
2016,"2016-04-05 00:00:00",4,96,0,-1.05,,85.14,,5.26,,187.50,,11036.90,,924.18,,1.03,,0.76,,5.04,,102.44,,13.07,
2016,"2016-04-05 00:00:00",4,96,100,-1.43,,84.91,,5.02,,199.24,,11324.80,,930.85,,0.63,,0.41,,5.02,,102.05,,13.02,
2016,"2016-04-05 00:00:00",4,96,200,-1.59,,83.06,,4.43,,200.26,,11730.77,,941.90,,0.69,,0.15,,5.01,,101.74,,12.99,
2016,"2016-04-05 00:00:00",4,96,300,-1.74,,81.78,,4.45,,199.48,,11998.53,,948.50,,0.61,,0.39,,5.00,,101.60,,12.98,
2016,"2016-04-05 00:00:00",4,96,400,-1.82,,82.06,,4.50,,196.75,,11691.10,,939.95,,0.06,,0.42,,4.99,,101.54,,12.97,
2016,"2016-04-05 00:00:00",4,96,500,-2.16,,83.31,,4.38,,186.85,,11792.93,,957.35,,0.78,,0.39,,4.98,,101.36,,12.95,
2016,"2016-04-05 00:00:00",4,96,600,-2.37,,83.17,,4.23,,180.82,,11816.80,,942.15,,26.67,,7.32,,4.98,,101.26,,12.94,
2016,"2016-04-05 00:00:00",4,96,700,-2.20,,81.85,,4.69,,190.97,,10495.08,,954.95,,314.39,,70.75,,4.98,,101.47,,12.96,
2016,"2016-04-05 00:00:00",4,96,800,-1.43,,76.23,,5.73,,189.33,,8936.17,,905.65,,722.90,,200.16,,5.01,,101.77,,12.99,
2016,"2016-04-05 00:00:00",4,96,900,-0.31,,70.51,,6.80,,188.32,,7338.15,,852.38,,1041.27,,375.18,,5.03,,101.86,,13.00,
2016,"2016-04-05 00:00:00",4,96,1000,0.76,,65.27,,6.40,,187.31,,6741.58,,833.39,,1285.72,,554.85,,5.07,,102.12,,13.02,
2016,"2016-04-05 00:00:00",4,96,1100,1.76,,58.43,,6.43,,191.64,,6256.97,,822.37,,1451.52,,666.24,,5.12,,102.46,,13.04,
2016,"2016-04-05 00:00:00",4,96,1200,2.75,,55.81,,7.04,,188.96,,6318.28,,828.64,,1407.30,,672.62,,5.15,,102.66,,13.06,
2016,"2016-04-05 00:00:00",4,96,1300,3.57,,53.82,,6.78,,188.98,,7192.57,,846.77,,878.01,,348.61,,5.15,,102.77,,13.07,
2016,"2016-04-05 00:00:00",4,96,1400,4.18,,50.90,,6.89,,203.48,,8351.38,,882.81,,509.76,,193.88,,5.15,,102.95,,13.10,
2016,"2016-04-05 00:00:00",4,96,1500,4.26,,50.94,,7.22,,186.24,,9434.00,,913.61,,259.69,,100.69,,5.13,,102.85,,13.09,
2016,"2016-04-05 00:00:00",4,96,1600,4.39,,51.75,,8.31,,181.70,,9370.33,,903.39,,201.65,,77.02,,5.12,,102.65,,13.07,
2016,"2016-04-05 00:00:00",4,96,1700,3.86,,58.37,,7.02,,185.16,,9433.77,,883.63,,93.50,,34.61,,5.11,,102.51,,13.05,
2016,"2016-04-05 00:00:00",4,96,1800,3.60,,60.77,,6.30,,171.93,,9645.33,,898.31,,30.37,,13.58,,5.11,,102.18,,13.01,
2016,"2016-04-05 00:00:00",4,96,1900,3.63,,65.57,,6.89,,174.94,,10187.38,,883.60,,5.88,,2.79,,5.11,,101.87,,12.98,
2016,"2016-04-05 00:00:00",4,96,2000,4.21,,69.86,,9.99,,174.36,,9752.37,,875.82,,0.41,,0.27,,5.10,,101.66,,12.95,
2016,"2016-04-05 00:00:00",4,96,2100,4.55,,70.55,,7.59,,186.26,,9910.95,,877.53,,0.43,,0.46,C,5.10,,101.49,,12.92,
2016,"2016-04-05 00:00:00",4,96,2200,4.87,,70.15,,5.07,,187.43,,10343.28,,888.90,,0.21,,0.26,,5.10,,101.35,,12.91,
2016,"2016-04-05 00:00:00",4,96,2300,5.49,,66.56,,5.69,,191.99,,10316.00,,903.21,,0.69,,0.64,,5.11,,101.21,,12.89,
2016,"2016-04-06 00:00:00",4,97,0,5.70,,67.68,,7.68,,194.71,,9779.12,,874.74,,0.69,,0.46,,5.11,,101.07,,12.87,
2016,"2016-04-06 00:00:00",4,97,100,5.09,,78.92,,9.24,,196.10,,9527.08,,863.57,,0.62,,0.64,,5.11,,100.96,,12.86,
2016,"2016-04-06 00:00:00",4,97,200,4.16,,92.56,,9.37,,195.74,,9658.23,,863.20,,0.60,,0.87,,5.12,,100.81,,12.84,
2016,"2016-04-06 00:00:00",4,97,300,4.59,,93.05,,7.94,,196.42,,9736.52,,876.35,,0.71,C,0.31,,5.12,,100.69,,12.82,
2016,"2016-04-06 00:00:00",4,97,400,4.85,,92.28,,8.78,,197.37,,9768.93,,876.91,,0.16,,0.53,,5.11,,100.53,,12.80,
2016,"2016-04-06 00:00:00",4,97,500,4.94,,89.14,,6.09,,195.80,,10006.87,,885.06,,0.72,,0.57,,5.11,,100.41,,12.79,
2016,"2016-04-06 00:00:00",4,97,600,4.90,,86.96,,2.95,,198.01,,11522.08,,907.78,,3.61,,1.79,,5.10,,100.32,,12.78,
2016,"2016-04-06 00:00:00",4,97,700,4.89,,86.33,,1.59,,224.44,,12197.13,,882.45,,37.54,,14.11,,5.11,,100.29,,12.77,
2016,"2016-04-06 00:00:00",4,97,800,4.77,,87.80,,1.09,,257.60,,11958.88,,879.07,,77.62,,30.21,,5.11,,100.53,,12.80,
2016,"2016-04-06 00:00:00",4,97,900,4.77,,89.17,,0.65,,294.82,,11377.18,,936.56,,181.90,,66.45,,5.13,,101.07,,12.86,
2016,"2016-04-06 00:00:00",4,97,1000,5.24,,89.84,,2.14,,314.12,,8456.00,,931.47,,534.06,,201.31,,5.23,,102.29,,12.99,
2016,"2016-04-06 00:00:00",4,97,1100,6.15,,87.09,,3.98,,305.05,,7474.23,,855.23,,618.66,,222.70,,5.22,,102.55,,13.02,
2016,"2016-04-06 00:00:00",4,97,1200,6.68,,85.10,,2.49,,45.20,,7297.63,,827.91,,778.35,,296.58,,5.24,,102.65,,13.03,
2016,"2016-04-06 00:00:00",4,97,1300,6.86,,85.26,,1.50,,137.30,,8038.67,,862.98,,389.13,,139.81,,5.36,,103.95,,13.15,
2016,"2016-04-06 00:00:00",4,97,1400,7.08,,84.14,,2.51,,314.67,,9947.25,,925.05,,162.88,,58.13,,5.36,,104.57,,13.23,
2016,"2016-04-06 00:00:00",4,97,1500,6.81,,86.29,,2.72,,192.54,,10607.43,,929.06,,129.55,,44.31,,5.31,,104.36,,13.22,
2016,"2016-04-06 00:00:00",4,97,1600,6.98,,82.46,,4.52,,331.05,,9354.05,,881.81,,114.06,,37.49,,5.29,,103.82,,13.16,
